paperId,name,authors,year,month,num_citations
1b04ac51ffeed0d31fbdbab0e4ed65ffe8c35df6,AI Safety: Model Trojaning and Benchmarking,Akul Arora,2023,,0
394d6dc274e28660333ff3c1c4ab3dd2883d87aa,Algorithms for Efficiently Learning Low-Rank Neural Networks,Kiran Vodrahalli,2022,,2
5ea63594ba2627dbd60ca062358e58178065e007,"A Holistic Assessment of the Carbon Footprint of Noor, a Very Large Arabic Language Model",Imad Lakim,2022,,9
dd0b3fef20fd9384e055648ed68ac4f8d793bd99,Generating Detailed Music Datasets with Neural Audio Synthesis,Yusong Wu,2022,,1
61fe748e1f9f901f947a99f13e4fa5707eadcd3f,SciDeBERTa: Learning DeBERTa for Science and Technology Documents and Fine-tuning Information Extraction Tasks,Yuna Jeong,2022,,2
bf93fe733932fd25780ef84911b8a507bec1c372,Neural Scaling of Deep Chemical Models,Nathan C Frey,2022,,21
f1362000a1561924a3a07d7b9ab3d8cc3fd4e96d,Effect of large-scale pre-training on full and few-shot transfer learning for natural and medical images,Mehdi Cherti,2021,,7
3866a179667886e383a73d14808f9960ba05e022,Detecting Backdoored Neural Networks with Structured Adversarial Attacks,Charles Yang,2021,,1
00344e54337e5db155ad42b18191294e773cc01a,Spanish Language Models,Asier Gutiérrez-Fandiño,2021,,27
8424082e3bf4792462eb112d7ebcecf5b0dc3613,"Reasoning with Transformer-based Models: Deep Learning, but Shallow Reasoning",Chadi Helwe,2021,,29
096cffc20d3bc89e8bc337607435a67e79d888d9,Effect of Pre-Training Scale on Intra- and Inter-Domain Full and Few-Shot Transfer Learning for Natural and Medical X-Ray Chest Images,Mehdi Cherti,2021,,10
9657f9fe0ff4ed31692646d2263f76ab17c8c740,ING WITH LANGUAGE MODELS,Jesse Michael Han,2021,,0
b2faac4ff48056f880bf836c1cc1f8a27ec0a73a,Towards the Automatic Mathematician,Markus N. Rabe,2021,,9
7d52161336907a873c71c015550d43240565250f,BOX LCD: A S IMPLE T ESTBED FOR L EARNED S IMULATOR R ESEARCH,M. Wilson,2021,,0
9a5711594a565dc489f2b882a8bb5c3152b2d087,Snowcat: Efficient Kernel Concurrency Testing using a Learned Coverage Predictor,Sishuai Gong,2023,,0
2c8dfb7d2edf748d90dfa28cbb0613367455eb22,Large Language Models for Software Engineering: Survey and Open Problems,Angela Fan,2023,10,0
f73cd1c9eba950c04fbd81e1f024392978059d59,Scaling Laws for Associative Memories,Vivien Cabannes,2023,10,0
8923aec569a13f94148e3e90a94c68730f6ad03d,Searching for High-Value Molecules Using Reinforcement Learning and Transformers,Raj Ghugare,2023,10,0
74e0f3400b6ef05a5eb7bdac1b6d0758cbf5b1f1,NOLA: Networks as Linear Combination of Low Rank Random Basis,Soroush Abbasi Koohpayegani,2023,10,0
b6e773e8a69ae6c13c5fab08a6d97b554318ea19,Multiple Physics Pretraining for Physical Surrogate Models,Michael McCabe,2023,10,0
635cfc277ef634c37db5c6b15793c5b303b5a9ff,Talking Models: Distill Pre-trained Knowledge to Downstream Models via Interactive Communication,Zhe Zhao,2023,10,0
95f2bdbc0fa4f93fa2917e9a313b29183b6e65de,Video Transformers under Occlusion: How Physics and Background Attributes Impact Large Models for Robotic Manipulation,Shutong Jin,2023,10,0
a2bf0f9d41c550bc7cf69706b322f9c9838d3b00,Large Language Models for Test-Free Fault Localization,Aidan Z.H. Yang,2023,10,0
c35c41dc9c93eff38ec8913cb4d639b06a915d33,Linear attention is (maybe) all you need (to understand transformer optimization),Kwangjun Ahn,2023,10,0
4e3254d90560d19b42419e9b4c9367cf3674dcad,Coordinated pausing: An evaluation-based coordination scheme for frontier AI developers,Jide Alaga,2023,10,0
9486179c5ab6e0cff0ef919c34080a882bb9fe9f,AutomaTikZ: Text-Guided Synthesis of Scientific Vector Graphics with TikZ,Jonas Belouadi,2023,10,0
bfeda6c7aa7899a80adb01894555b09d24756a59,Corex: Pushing the Boundaries of Complex Reasoning through Multi-Model Collaboration,Qiushi Sun,2023,10,0
64bbc6f10a701490d2acff4bc4e6782c563fbb12,On the Stability of Iterative Retraining of Generative Models on their own Data,Quentin Bertrand,2023,10,0
98478ac589e5b40a20630ff54bb4eec4ab4c5f6b,GAIA-1: A Generative World Model for Autonomous Driving,Anthony Hu,2023,09,0
f349e5e8f0d18c948c1ffd92d3791db2b0ba2e55,Data Filtering Networks,Alex Fang,2023,09,0
12db3efff4cc9e16822dd64bb1cad66f3f034f3b,L2CEval: Evaluating Language-to-Code Generation Capabilities of Large Language Models,Ansong Ni,2023,09,0
02bc90e9fb4a681b048c6652720afe439d16e6cd,Scaling Experiments in Self-Supervised Cross-Table Representation Learning,Maximilian Schambach,2023,09,0
9f9cdced51568c623ec447bf0ea9709b383b5a0f,Understanding and Mitigating the Label Noise in Pre-training on Downstream Tasks,Hao Chen,2023,09,0
dbfd2b3178f1b7ce45db22531fc8ae5dae450894,LatticeGen: A Cooperative Framework which Hides Generated Text in a Lattice for Privacy-Aware Generation on Cloud,Mengke Zhang,2023,09,0
039b24eb29bfd65145bf66549735bbd57bb4d4f0,Neural scaling laws for phenotypic drug discovery,Drew A. Linsley,2023,09,0
9c464f92cb3ab18a7c09f5bcee8e6e80bdec3b3b,Transformer-VQ: Linear-Time Transformers via Vector Quantization,Lucas D. Lingle,2023,09,0
8d727ce66eeef021462c14ab7afbbc1110495b01,A Benchmark for Learning to Translate a New Language from One Grammar Book,Garrett Tanzer,2023,09,0
ad91394aaa1dad451e1ea52acb73b525c9574642,Depthwise Hyperparameter Transfer in Residual Networks: Dynamics and Scaling Limit,Blake Bordelon,2023,09,0
ac35e13321b3fd108b1a427964872514ea3c3eb7,The ARRT of Language-Models-as-a-Service: Overview of a New Paradigm and its Challenges,Emanuele La Malfa,2023,09,0
9099ee08e59cc33ed1c88d4708cf5c931bf46dc4,LawBench: Benchmarking Legal Knowledge of Large Language Models,Zhiwei Fei,2023,09,0
048c43c9e373c19c27395c9e8a51370e52635543,Memory in Plain Sight: A Survey of the Uncanny Resemblances between Diffusion Models and Associative Memories,Benjamin Hoover,2023,09,0
4d88bcb406e1eb604bdba1d659f2d8493d6a9a85,ELIP: Efficient Language-Image Pre-training with Fewer Vision Tokens,Yangyang Guo,2023,09,0
d7afdc5b3d11471cb8b6d6a6e4ddd708126cf4c3,FENDA-FL: Personalized Federated Learning on Heterogeneous Clinical Datasets,Fatemeh Tavakoli,2023,09,0
e157ab212c441f61686d955b75ed697eca69f367,Effective Long-Context Scaling of Foundation Models,Wenhan Xiong,2023,09,1
dd06b331be3e72f5e7b74275aa4065b76b4df5dc,Supersonic: Learning to Generate Source Code Optimizations in C/C++,Zimin Chen,2023,09,1
73bd1ee5193d1f9fa5913e15fcf111db9f75bc75,Large Language Model Alignment: A Survey,Tianhao Shen,2023,09,0
fc709c4e746f5fef146c19a8ac7873db26a57d74,General purpose large language models match human performance on gastroenterology board exam self-assessments.,Shuhaib Ali,2023,,0
56b5b15ab8f6b8aefa5ff497f07ec083a83638d5,Small-scale proxies for large-scale Transformer training instabilities,Mitchell Wortsman,2023,09,0
03ec8d1d8f91dd727371512f9079cad31e202f66,(Predictable) Performance Bias in Unsupervised Anomaly Detection,Felix Meissen,2023,09,0
32479758dc9ff9820828a12aa7f3d066f187dc1c,LLMCarbon: Modeling the end-to-end Carbon Footprint of Large Language Models,Ahmad Faiz,2023,09,0
a808907ca9ab19f1ed10fe81f399d666fbfad50d,Bridging the Gulf of Envisioning: Cognitive Design Challenges in LLM Interfaces,Hariharan Subramonyam,2023,09,0
3f1b5af721e7085ccedc4a27e1272d412e396ee8,Neural Data Transformer 2: Multi-context Pretraining for Neural Spiking Activity,Joel Ye,2023,,0
aaf866c645cd9bcb35ae8567ce0eef77d466abf8,"De novo peptide sequencing with InstaNovo: Accurate, database-free peptide identification for large scale proteomics experiments",Kevin Eloff,2023,,0
91158ac126e1394ac056d98b87bd6994d503f0ef,Accelerating Thematic Investment with Prompt Tuned Pretrained Language Models,Valentin Leonhard Buchner,2023,09,0
7b689adb8c156d6158660f90d1c86888ee281f63,DreamLLM: Synergistic Multimodal Comprehension and Creation,Runpei Dong,2023,09,1
77b046c5d568b329a927cfc895ea2e6c8f43ff43,The Languini Kitchen: Enabling Language Modelling Research at Different Scales of Compute,Aleksandar Stanic,2023,09,0
c9896820b341e339d07e830f42898ab79b48c997,Explosive growth from AI automation: A review of the arguments,Ege Erdil,2023,09,0
c17c3c31e104e04a2f33f87d1a38909082df81c9,Prompt engineering of GPT-4 for chemical research: what can/cannot be done?,Kan Hatakeyama-Sato,2023,,0
bc9f29881c1d93d225f0a74fa700531202c7043a,OpenBA: An Open-sourced 15B Bilingual Asymmetric seq2seq Model Pre-trained from Scratch,Juntao Li,2023,09,0
437a386f3fe4b8c7449a37e2364412a26e0a478c,PolicyGPT: Automated Analysis of Privacy Policies with Large Language Models,Chenhao Tang,2023,09,0
21091f8133ab034baacb92fdb958e14989eb427f,Language Modeling Is Compression,Gr'egoire Del'etang,2023,09,1
ac70fb2c74aa87420878c441c3d24969947e0294,Artificial neural network language models predict human brain responses to language even after a developmentally realistic amount of training,Eghbal A. Hosseini,2023,,0
292097a93d1cd97c317bbe0bd663d3c9669042d5,Initial policy considerations for generative artificial intelligence,Philippe Lorenz,2023,,0
e716e6e0b3dd5124268780dc9bed521a07f371b8,Contrastive Decoding Improves Reasoning in Large Language Models,Sean O'Brien,2023,09,1
62b4e06f5249d22e4a153ec4a2dc934c6a014372,OWL: A Large Language Model for IT Operations,Hongcheng Guo,2023,09,0
5038d82c10fc6784d96fca8d3dc5f97c4e479efd,BROW: Better featuRes fOr Whole slide image based on self-distillation,Yuan Wu,2023,09,0
9b98ca94b7733feee1cff5c57596611ad35fa7aa,Scaling Laws for Sparsely-Connected Foundation Models,Elias Frantar,2023,09,0
e892a225c417fbac7545c3e31b45d1c42dc9c933,Chain-of-Thought Reasoning is a Policy Improvement Operator,Hugh Zhang,2023,09,0
68ed29e5d398e6030cddcc575f1977973c8b0791,"A Fast Optimization View: Reformulating Single Layer Attention in LLM Based on Tensor and SVM Trick, and Solving It in Matrix Multiplication Time",Yeqi Gao,2023,09,0
dc4e366166a505320a5423393c2869591ec70200,Complexity Scaling for Speech Denoising,Hangting Chen,2023,09,0
7d7734879954700a0654bf9ddd3ba5dccad7b0ac,ChatGPT v Bard v Bing v Claude 2 v Aria v human-expert. How good are AI chatbots at scientific writing? (ver. 23Q3),Edisa Lozi'c,2023,09,0
c413a339d7784574ed43debea494ef405ee09d81,"Sudden Drops in the Loss: Syntax Acquisition, Phase Transitions, and Simplicity Bias in MLMs",Angelica Chen,2023,09,1
6483a6f2038cd8583ad5b6678602bc904459a7f7,EarthPT: a foundation model for Earth Observation,Michael J. Smith,2023,09,0
87ed9604338cca1c075b8988b43864781b32a0d0,The Grand Illusion: The Myth of Software Portability and Implications for ML Progress,Fraser Mince,2023,09,0
9bb3deca32af8d632e0d916c587cca6c185a6576,Uncovering mesa-optimization algorithms in Transformers,J. Oswald,2023,09,0
5aae7d84f8eaa55f3386cee41d94769e7ab01e9d,Pushing Mixture of Experts to the Limit: Extremely Parameter Efficient MoE for Instruction Tuning,Ted Zadouri,2023,09,2
0726d711e4098f8ab73c6dc6af141cc2b66186a6,"Future-proof: Monitoring the development, deployment, and impacts of Artificial Intelligence",Anson Ho,2023,,0
b3c406596c1223e1d91f763cd2f107b0eea77b72,Generalization error bounds for iterative learning algorithms with bounded updates,Jingwen Fu,2023,09,0
110804428354df709b3693f9efc81946a9036ebf,"Neurons in Large Language Models: Dead, N-gram, Positional",Elena Voita,2023,09,1
3146b57943bf0f052b2fe3ebd58a8babb3aef343,Meta predictive learning model of natural languages,Chan Li,2023,09,0
00e889fcfaf4396a20f37f681cf8b14f3e878879,LLMCad: Fast and Scalable On-device Large Language Model Inference,Daliang Xu,2023,09,0
6fa243245110dde83317770a05398c01056f8251,Public opinion evaluation on social media platforms: a case study of High Speed 2 (HS2) rail infrastructure project,R. Yao,2023,,0
2aa0488985e500fdfa55bc11ee64ca45aa232955,"Pareto Frontiers in Neural Feature Learning: Data, Compute, Width, and Luck",Benjamin L. Edelman,2023,09,0
a570d3d8f1b66a8ab3fff7876dc9bba3bcdc789b,Aligning Large Language Models for Clinical Tasks,Supun Manathunga,2023,09,0
9f5409401b78c587fad84e3065d1232e2d1ca817,Theoretical Explanation of Activation Sparsity through Flat Minima and Adversarial Robustness,Ze Peng,2023,09,0
d315ca681e95b73f2a6a6115d1e218dec9720d6f,QuantEase: Optimization-based Quantization for Language Models - An Efficient and Intuitive Algorithm,K. Behdin,2023,09,1
4bb8aae62c6f6023705d27504e48cdc9f01e6044,RLAIF: Scaling Reinforcement Learning from Human Feedback with AI Feedback,Harrison Lee,2023,09,11
135ae2ea7a2c966815e85a232469a0a14b4d8d67,Taken out of context: On measuring situational awareness in LLMs,Lukas Berglund,2023,09,3
a9caf21a845cb0b1b1d453c052188de118006093,SARATHI: Efficient LLM Inference by Piggybacking Decodes with Chunked Prefills,Amey Agrawal,2023,08,0
3fd67db1afb95d46a67bd302f36aefe1624afc9f,The Belebele Benchmark: a Parallel Reading Comprehension Dataset in 122 Language Variants,Lucas Bandarkar,2023,08,3
48144ca4e20b183cfe9b410a3e9819da31df350a,Using Deep Learning for Flexible and Scalable Earthquake Forecasting,K. Dascher‐Cousineau,2023,,0
5c577988ccebfea96de86678d04fd94fad367d2e,Jais and Jais-chat: Arabic-Centric Foundation and Instruction-Tuned Open Generative Large Language Models,Neha Sengupta,2023,08,2
0ad412319d4e186c26f423ccc94d560bcaffd997,Serving MoE Models on Resource-constrained Edge Devices via Dynamic Expert Swapping,Rui Kong,2023,08,0
432d85f5d2165db6e7ffbe6bc7ad43c5fdeabf66,Generative Model for Models: Rapid DNN Customization for Diverse Tasks and Resource Constraints,Wenxing Xu,2023,08,0
48eb70ed72f985dc9d300042aeeac77084e3465f,Large Language Models to generate meaningful feature model instances,J. Galindo,2023,,0
19b43ff57e5d8f8a99da4110fbc30b4ecc39a527,Spoken Language Intelligence of Large Language Models for Language Learning,Linkai Peng,2023,08,0
a5cec58c2525b6f5b011d2170bf37a67b42d1fbb,Large Graph Models: A Perspective,Ziwei Zhang,2023,08,0
50a124ba06f63bb6d462a02a3f442af8b15bd0f5,The Poison of Alignment,Aibek Bekbayev,2023,08,1
841015849a9bde6d95b60143dad2b9f429a08ae5,AtmoRep: A stochastic model of atmosphere dynamics using large scale representation learning,C. Lessig,2023,08,2
374ebdc8240a35820cb7ab8bfca37e180e21b605,Sparks of Large Audio Models: A Survey and Outlook,S. Latif,2023,08,1
6ab61706e21c5360f3206f20031c994ae794a5c1,Considerations for health care institutions training large language models on electronic health records,Weipeng Zhou,2023,09,0
9cbbb250a565228ba328038ee7944b89cff53e84,Diffusion Language Models Can Perform Many Tasks with Scaling and Instruction-Finetuning,Jiasheng Ye,2023,08,0
11cf88dce827bd67cbfa60400306318022e736d5,D4: Improving LLM Pretraining via Document De-Duplication and Diversification,Kushal Tirumala,2023,08,1
f8b90d640158f61c4553518a8554a73b540e07e7,From Instructions to Intrinsic Human Values - A Survey of Alignment Goals for Big Models,Jing Yao,2023,08,1
3ed178316be914658a80e561bf00576577f34389,Pre-gated MoE: An Algorithm-System Co-Design for Fast and Scalable Mixture-of-Expert Inference,Ranggi Hwang,2023,08,1
7fedf859b24ac14b8016542750dd8c4c695d5151,Evolution of ESG-focused DLT Research: An NLP Analysis of the Literature,Walter Hernandez,2023,08,0
99ec8a1e221e1ab86e9df308656639144729f628,A mathematical theory of relational generalization in transitive inference,Samuel Lippl,2023,,0
681f9009e22c947007b53455e9f8f22e29209010,Towards an Understanding of Large Language Models in Software Engineering Tasks,Zibin Zheng,2023,08,2
aa05929a10a7891a5081b5bfb67fb9ef35041640,GrowCLIP: Data-aware Automatic Model Growing for Large-scale Contrastive Language-Image Pre-training,Xi Deng,2023,08,0
8cf37154fc183d16e4c17c86309855248662b709,SeqGPT: An Out-of-the-box Large Language Model for Open Domain Sequence Understanding,Tianyu Yu,2023,08,0
b169cbff7d5a11afac18f929d5c69ea0933a4da1,GradientCoin: A Peer-to-Peer Decentralized Large Language Models,Yeqi Gao,2023,08,2
3826d8ef406de77f05c8774fb37d9431c5ceda95,Unreflected Acceptance - Investigating the Negative Consequences of ChatGPT-Assisted Problem Solving in Physics Education,L. Krupp,2023,09,1
7bd6a6d55c55f5b66ab04f2f5fa6659bad928c68,Conmer: Streaming Conformer Without Self-attention for Interactive Voice Assistants,Martin H. Radfar,2023,,0
a402c9b48238fb9755d8117f7c57eed039906939,CoMFLP: Correlation Measure based Fast Search on ASR Layer Pruning,W. Liu,2023,09,0
79395f4ef32b925381f7ec9a824b05bdb982fd33,Large Language Models as Zero-Shot Conversational Recommenders,Zhankui He,2023,08,3
7054a39213d8ab0b96fe632867df5df915af4f7f,Latent State Models of Training Dynamics,Michael Y. Hu,2023,08,1
f92e80ce8c78d733a7a2895ba3fd63707911b61d,Towards Large-scale 3D Representation Learning with Multi-dataset Point Prompt Training,Xiaoyang Wu,2023,08,0
d3741ebfe500da26a8a08b8f4c9325ab26015202,Two Phases of Scaling Laws for Nearest Neighbor Classifiers,Pengkun Yang,2023,08,0
451a657dabf80ebc43f6a3be518250b2cd5dfe1a,Through the Lens of Core Competency: Survey on Evaluation of Large Language Models,Ziyu Zhuang,2023,08,1
54d1c51b5b4c70eba1caeb77397a1f330c089b9b,Mind your Language (Model): Fact-Checking LLMs and their Role in NLP Research and Practice,A. Luccioni,2023,08,0
64e802ea8e9dbe247c31fb06184c04dbf9e55e4e,EcomGPT: Instruction-tuning Large Language Model with Chain-of-Task Tasks for E-commerce,Y. Li,2023,08,0
96f6ad72733599db609332987ec6b65e30f11d07,"Platypus: Quick, Cheap, and Powerful Refinement of LLMs",Ariel N. Lee,2023,08,4
0b220041eb83c23b7b10d32a5d08c0309d528071,Large Language Models for Information Retrieval: A Survey,Yutao Zhu,2023,08,1
9144b4010332136da0584f202db624ce81d1bcba,"Foundation Models in Smart Agriculture: Basics, Opportunities, and Challenges",Jiajia Li,2023,08,0
c51192d7440807dc98cc4374fb5d919390d70b0b,OpenFold: Retraining AlphaFold2 yields new insights into its learning mechanisms and capacity for generalization,Gustaf Ahdritz,2023,,47
88cba3a919aa10c18f42ccbf2bab753c17b3d947,Fly-Swat or Cannon? Cost-Effective Language Model Choice via Meta-Modeling,Marija vSakota,2023,08,1
d55d9cc276f283a080ed003b097eb93a8202419c,Composable Function-preserving Expansions for Transformer Architectures,Andrea Gesmundo,2023,08,0
4cc2d056365b8b5a58ce57f4b0bf7b20cfa2b6b7,Universal Fuzzing via Large Language Models,Chun Xia,2023,08,3
f5ec0b22930faf15c3a7912bda367e8a9f4c8bd4,On the Unexpected Abilities of Large Language Models,S. Nolfi,2023,08,0
2f181fae61d469e651a8cc14eaa3ca639a62359a,Application-Oriented Benchmarking of Quantum Generative Learning Using QUARK,Florian J. Kiwit,2023,08,0
26d4cb3aae776fd140e1197465e3e484a87dbae1,Topological Interpretations of GPT-3,Tianyi Sun,2023,08,1
0d77314166c54a17a98e1317f9ba1e48dcfe9e83,Why Linguistics Will Thrive in the 21st Century: A Reply to Piantadosi (2023),Jordan Kodner,2023,08,1
d78282bd8539a50dfaaff5690aaedffbc833e924,TARJAMAT: Evaluation of Bard and ChatGPT on Machine Translation of Ten Arabic Varieties,Karima Kadaoui,2023,08,0
049ad4be9cdfd92f02c36f8fb056c5c7a98ff750,PromptSum: Parameter-Efficient Controllable Abstractive Summarization,Mathieu Ravaut,2023,08,0
a37aee483e392678e6c376f6f9ab70ebda2952c5,Efficient and accurate sequence generation with small-scale protein language models,Yaiza Serrano,2023,,0
0a04d0f9ffc0d30157dea059abbf344c681908ed,DNA language models are powerful predictors of genome-wide variant effects,Gonzalo Benegas,2023,,4
f56f19fcae3dfbaa157fd4660595052a1d809dea,Advances in machine-learning-based sampling motivated by lattice quantum chromodynamics,K. Cranmer,2023,09,2
f6a503bd80a640ad7cb7e038e9e1b5618f8c24ec,The Capability of Large Language Models to Measure Psychiatric Functioning,I. Galatzer-Levy,2023,08,1
1e2eba005ccd8ab7a668a525c5b43245853bdaf1,Reasoning in Large Language Models Through Symbolic Math Word Problems,Vedant Gaur,2023,08,2
1e26b42669b060a3850e4766dea0db6e3c85cdec,Towards Understanding the Capability of Large Language Models on Code Clone Detection: A Survey,Shihan Dou,2023,08,1
eacc01a7886e01c7e79bdebec242d3c1a2608dd0,The Paradigm Shifts in Artificial Intelligence,V. Dhar,2023,08,0
2edccb8fa562ed52cd49ea6fc67ed32db6218247,From Sparse to Soft Mixtures of Experts,J. Puigcerver,2023,08,1
c6026b642f7967484a353fc34815e184c0eb727d,Jack and Masters of all Trades: One-Pass Learning Sets of Model Sets From Large Pre-Trained Models,Han Xiang Choong,2023,,0
447bbdbeb5dfa9252b51a833eafe5e8f4d3b632e,Skills-in-Context Prompting: Unlocking Compositionality in Large Language Models,Jiaao Chen,2023,08,1
f4f090cd549c5961894b7f94a499ca4d3c4b0842,Linguistic Explanations of Black Box Deep Learning Detectors on Simulated Aerial Drone Imagery,Brendan Alvey,2023,,0
02718f60311b790a67788d6517574cf1d1a3f73f,Consciousness beyond the human case,J. LeDoux,2023,,0
7d46a13a1edd02dd6ae2b9f713e6f91ea001dfb4,When Large Language Models Meet Personalization: Perspectives of Challenges and Opportunities,Jin Chen,2023,07,7
f7ccf8ecd508e0b2d423169588dd1c1a82dd3b4d,Scaling Sentence Embeddings with Large Language Models,Ting Jiang,2023,07,0
d851a5096c74a4fd7a41be38acbaad518615af20,The physics of optical computing,P. McMahon,2023,08,0
5404f4e28645861ebed175e580e2b95a6fff9ca9,UniBriVL: Robust Universal Representation and Generation of Audio Driven Diffusion Models,Sen Fang,2023,07,0
88695b5bb6462872ce1dd946cff00dd6ebabf2d9,Scaling TransNormer to 175 Billion Parameters,Zhen Qin,2023,07,1
4d21debb0f5fec315181e0912b5105c6ce4fc67f,Backdoor Attacks for In-Context Learning with Language Models,Nikhil Kandpal,2023,07,2
d6234d686b22db52ebb6c41f74706bb99df0faaf,On Physical Origins of Learning,Alex Ushveridze,2023,10,0
f1e77517b8921ad2570af3f35f36ec11958a26ef,Revisiting the Performance-Explainability Trade-Off in Explainable Artificial Intelligence (XAI),Barnaby Crook,2023,07,1
304f8b4edea01fdb5a2f7f8b998c83188deeccff,Towards Generalist Biomedical AI,Tao Tu,2023,07,8
26fbf886ea26591536056b3d4a1724187356789f,Educational data augmentation in physics education research using ChatGPT,Fabian Kieser,2023,07,2
5e6f5d1dbb4b2b26755cd40466a4441e5b6f262e,ICON: A Linguistically-Motivated Large-Scale Benchmark Indonesian Constituency Treebank,Ee Suan Lim,2023,,0
c29dbfbc17fa190b787a2662d49f08a38c8bd166,ARB: Advanced Reasoning Benchmark for Large Language Models,Tomohiro Sawada,2023,07,8
3d04f5bb0599ce02d8fa47420f72f500758c4660,How to Scale Your EMA,Dan Busbridge,2023,07,0
e7634ee6523860fa893f6a82faaeb29fcb8cabf6,ComPtr: Towards Diverse Bi-source Dense Prediction Tasks via A Simple yet General Complementary Transformer,Youwei Pang,2023,07,0
685df9dfc68655096e02db7b9c372cd169e07b99,Optimized Network Architectures for Large Language Model Training with Billions of Parameters,Weiyang Wang,2023,07,0
6795e4ea791d05863c8496cced66ba13520f53cf,Deep learning subgrid-scale parametrisations for short-term forecasting of sea-ice dynamics with a Maxwell elasto-brittle rheology,T. Finn,2023,,3
e06595ebb2fe4d73fe42e566b57d7a109df75615,Instruction-following Evaluation through Verbalizer Manipulation,Shiyang Li,2023,07,3
435925f84dbe507fc7a16ac82b7824c8419d089c,Exploring the Landscape of Natural Language Processing Research,Tim Schopf,2023,07,2
87e5bb672d578c0f2bc654ba53d476186fd4b813,Exploring Usability Issues in Instruction-Based and Schema-Based Authoring of Task-Oriented Dialogue Agents,Amogh Mannekote,2023,,1
7aad760762c4a10dfbc2d3391eb8bdb28c80b236,Federated Large Language Model: A Position Paper,Chaochao Chen,2023,07,3
80b4a44ab0303ace08afc1110381866461048b23,Towards a Neural Era in Dialogue Management for Collaboration: A Literature Survey,Amogh Mannekote,2023,07,0
104b0bb1da562d53cbda87aec79ef6a2827d191a,Llama 2: Open Foundation and Fine-Tuned Chat Models,Hugo Touvron,2023,07,488
8282c6b141c335fc144818f20d86e68800691a01,"Reproducibility, Replicability, and Insights into Dense Multi-Representation Retrieval Models: from ColBERT to Col*",Xiao Wang,2023,,0
f5e670c22d1125de557aaa79f721fcfb557fcb36,Towards Federated Foundation Models: Scalable Dataset Pipelines for Group-Structured Learning,Zachary B. Charles,2023,07,0
24a46662853bf85d316d655f2c8790aa67815d02,Zero-shot Domain-sensitive Speech Recognition with Prompt-conditioning Fine-tuning,F. Liao,2023,07,0
94450a1c1fcfe2c57f2d345867e0394a48cf481b,A newcomer's guide to deep learning for inverse design in nano-photonics,Abdourahman Khaireh-Walieh,2023,07,2
a68dc9208aae7578e8ee384caa8ccbcf34e539e8,"Mini-Giants: ""Small"" Language Models and Open Source Win-Win",Zhengping Zhou,2023,07,0
94ce1d5924e05e8d75e43ce70044293ddcef850a,Large language models in medicine,A. Thirunavukarasu,2023,,30
291955cc13853de19c58337d6a68816d00c2fa74,CPET: Effective Parameter-Efficient Tuning for Compressed Large Language Models,Weilin Zhao,2023,07,0
97d8400f4e02e3831e00acbdedc612adfc9a3a90,How large language models including generative pre-trained transformer (GPT) 3 and 4 will impact medicine and surgery,S. Atallah,2023,,2
c064c79e3026f81e5043cd5b0f4264b4d43336e6,xTrimoPGLM: Unified 100B-Scale Pre-trained Transformer for Deciphering the Language of Protein,Bo Chen,2023,,5
3c8f5d5e04f5c46898632a9d3e631cf8bedddeb0,Implicit regularization in AI meets generalized hardness of approximation in optimization - Sharp results for diagonal linear networks,J. S. Wind,2023,07,1
42029832864c30c42a77538939f176f572b324a6,SecureFalcon: The Next Cyber Reasoning System for Cyber Security,M. Ferrag,2023,07,2
99b0c3a18050889c591e1db6d51ca01298638437,Transformers in Reinforcement Learning: A Survey,Pranav Agarwal,2023,07,0
0e41ae9360a962430650d5bb174de223aa8deea5,Navigating the Complexity of Generative AI Adoption in Software Engineering,Daniel Russo,2023,07,1
0b0d22adc201913c7ff186504db129cc51d9971c,No Train No Gain: Revisiting Efficient Training Algorithms For Transformer-based Language Models,Jean Kaddour,2023,07,5
3e664adb009dce373129a3563e4b2cb08731bc76,PolyLM: An Open Source Polyglot Large Language Model,Xiangpeng Wei,2023,07,5
2e4ad5efadaaa317d7f8f148e8c7d10fce97ba59,Scale Alone Does not Improve Mechanistic Interpretability in Vision Models,Roland S. Zimmermann,2023,07,2
e94e5f89f92018f2ff0a6b77e4373fb77a9d1c17,Stack More Layers Differently: High-Rank Training Through Low-Rank Updates,Vladislav Lialin,2023,07,3
4c4effecc6b59d442f1ae7dd76bdf1118fe8421c,Large Language Models,Michael R Douglas,2023,07,41
1b90e9e9734bed6b379ae87d688cb3b887baf597,Objaverse-XL: A Universe of 10M+ 3D Objects,Matt Deitke,2023,07,6
2111fb505e95de968d7a031aadbc5d5582851f70,Writer adaptation for offline text recognition: An exploration of neural network-based methods,Tobias van der Werff,2023,07,0
68fd6cc9b41291d625b41761149016be6485c0b3,ChatGPT in the Age of Generative AI and Large Language Models: A Concise Survey,S. Mohamadi,2023,07,0
ef4b604fca0c62dcd0d5caf7ca24ad74e285632d,MultiQG-TI: Towards Question Generation from Multi-modal Sources,Zichao Wang,2023,07,0
2d23de7d30419336633dd94115382818bcd68e8b,When Do Transformers Shine in RL? Decoupling Memory from Credit Assignment,Tianwei Ni,2023,07,0
67470539bcd9c51016294c3e325b608554dc90a4,T-MARS: Improving Visual Representations by Circumventing Text Feature Learning,Pratyush Maini,2023,07,4
